edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,etiqueta_real,etiqueta_binaria,score_mihac,dictamen,y_pred,y_real,dti_mihac,dti_clasificacion,n_reglas_activadas,umbral_aplicado
25,13844.44,4845.55,1,2,1,Propia,Consumo,22428.0,1,1,74,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
25,10820.83,2705.21,2,2,1,Propia,Consumo,15582.0,2,0,100,APROBADO,1,0,0.25,MODERADO,3,80
23,9625.0,962.5,2,5,1,Rentada,Emergencia,6930.0,1,1,100,APROBADO,1,1,0.1,BAJO,3,80
37,3000.0,150.0,0,8,1,Propia,Consumo,13513.5,1,1,46,RECHAZADO,0,1,0.05,BAJO,3,80
65,3394.0,1187.9,0,0,1,Propia,Emergencia,35637.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,3,85
26,3000.0,1050.0,2,0,1,Propia,Negocio,6394.5,2,0,81,APROBADO,1,0,0.35,MODERADO,5,80
39,6594.0,2307.9,2,8,1,Propia,Consumo,19782.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
30,11812.5,4134.38,1,2,1,Propia,Consumo,17010.0,1,1,73,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
29,11501.87,5175.84,0,2,1,Propia,Consumo,27604.5,1,1,0,RECHAZADO,0,1,0.45,ALTO,3,85
41,3000.0,1350.0,2,8,1,Propia,Educacion,7549.5,2,0,100,APROBADO,1,0,0.45,ALTO,6,80
30,9289.58,3251.35,0,2,1,Propia,Consumo,50000.0,2,0,26,RECHAZADO,0,0,0.35,MODERADO,2,85
41,5805.33,1451.33,0,8,1,Rentada,Educacion,13062.0,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,80
34,3000.0,1050.0,1,0,1,Propia,Consumo,19341.0,2,0,29,RECHAZADO,0,0,0.35,MODERADO,2,80
35,32200.0,11270.0,2,2,1,Propia,Consumo,27048.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
55,6922.22,1730.56,2,8,1,Propia,Consumo,14952.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,80
61,5880.0,588.0,0,2,1,Propia,Emergencia,15876.0,2,0,29,RECHAZADO,0,0,0.1,BAJO,2,80
30,12896.33,3224.08,0,2,1,Propia,Consumo,50000.0,1,1,29,RECHAZADO,0,1,0.25,MODERADO,2,85
29,5036.11,1762.64,2,2,1,Propia,Consumo,5439.0,1,1,98,APROBADO,1,1,0.35,MODERADO,3,80
34,20117.71,7041.2,1,8,1,Propia,Consumo,28969.5,1,1,97,APROBADO,1,1,0.35,MODERADO,3,85
35,4672.5,1635.38,2,8,1,Propia,Consumo,28035.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
31,17561.98,6146.69,1,5,1,Propia,Consumo,50000.0,2,0,96,APROBADO,1,0,0.35,MODERADO,3,85
29,4688.25,1640.89,2,0,1,Propia,Consumo,28129.5,1,1,60,RECHAZADO,0,1,0.35,MODERADO,3,85
36,31062.5,10871.88,0,2,1,Rentada,Consumo,41002.5,1,1,22,RECHAZADO,0,1,0.35,MODERADO,1,85
35,16459.72,5760.9,1,8,1,Familiar,Consumo,35553.0,2,0,85,APROBADO,1,0,0.35,MODERADO,2,85
27,3000.0,1050.0,1,0,1,Propia,Consumo,3601.5,1,1,39,RECHAZADO,0,1,0.35,MODERADO,3,80
32,14887.96,5210.79,2,0,1,Propia,Consumo,48237.0,1,1,77,REVISION_MANUAL,0,1,0.35,MODERADO,4,85
37,26395.83,9238.54,1,2,1,Propia,Consumo,38010.0,1,1,83,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
36,10039.17,3513.71,1,0,1,Propia,Consumo,18070.5,1,1,44,RECHAZADO,0,1,0.35,MODERADO,3,80
34,14665.97,5133.09,2,0,1,Rentada,Consumo,31678.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
38,3000.0,750.0,2,8,1,Propia,Educacion,7917.0,1,1,100,APROBADO,1,1,0.25,MODERADO,5,80
34,4550.0,1820.0,2,5,1,Propia,Negocio,20475.0,1,1,100,APROBADO,1,1,0.4,ALTO,4,85
63,7106.94,3198.12,1,2,1,Propia,Consumo,30702.0,1,1,30,RECHAZADO,0,1,0.45,ALTO,2,85
29,3000.0,1050.0,0,0,1,Rentada,Consumo,17419.5,2,0,0,RECHAZADO,0,0,0.35,MODERADO,2,80
32,8796.18,3078.66,0,8,1,Propia,Consumo,50000.0,1,1,45,RECHAZADO,0,1,0.35,MODERADO,3,85
26,7328.79,2565.08,0,2,1,Propia,Negocio,29022.0,1,1,37,RECHAZADO,0,1,0.35,MODERADO,3,85
35,11372.57,3980.4,0,5,1,Propia,Consumo,49129.5,1,1,47,RECHAZADO,0,1,0.35,MODERADO,3,85
22,7515.28,1503.06,2,0,1,Rentada,Consumo,32466.0,2,0,47,RECHAZADO,0,0,0.2,BAJO,2,85
23,3136.0,1097.6,1,0,1,Propia,Educacion,4704.0,2,0,47,RECHAZADO,0,0,0.35,MODERADO,4,80
28,3052.0,1068.2,1,2,1,Propia,Consumo,6867.0,2,0,67,REVISION_MANUAL,0,0,0.35,MODERADO,2,80
36,8666.0,2166.5,2,0,1,Propia,Educacion,12999.0,1,1,83,APROBADO,1,1,0.25,MODERADO,5,80
33,3000.0,1050.0,0,2,1,Propia,Consumo,13072.5,2,0,22,RECHAZADO,0,0,0.35,MODERADO,2,80
26,45412.5,15894.37,0,0,1,Rentada,Consumo,32697.0,2,0,0,RECHAZADO,0,0,0.35,MODERADO,2,85
24,3000.0,300.0,2,2,1,Propia,Consumo,26974.5,1,1,90,APROBADO,1,1,0.1,BAJO,2,85
25,9016.0,4057.2,2,5,1,Propia,Consumo,50000.0,1,1,81,REVISION_MANUAL,0,1,0.45,ALTO,4,85
39,5040.97,1008.19,2,5,1,Propia,Negocio,10888.5,1,1,100,APROBADO,1,1,0.2,BAJO,5,80
44,4138.4,1448.44,0,8,1,Propia,Consumo,15519.0,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,80
23,78159.38,27355.78,0,2,1,Propia,Consumo,37516.5,1,1,38,RECHAZADO,0,1,0.35,MODERADO,2,85
26,3000.0,1050.0,2,0,1,Propia,Consumo,12610.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,80
57,5070.8,253.54,1,8,1,Rentada,Consumo,38031.0,1,1,83,REVISION_MANUAL,0,1,0.05,BAJO,2,85
30,3733.33,186.67,0,5,1,Propia,Consumo,10080.0,1,1,46,RECHAZADO,0,1,0.05,BAJO,3,80
44,4070.5,407.05,0,2,1,Propia,Consumo,12211.5,1,1,28,RECHAZADO,0,1,0.1,BAJO,2,80
47,8463.0,2962.05,0,0,1,Propia,Consumo,12694.5,2,0,0,RECHAZADO,0,0,0.35,MODERADO,3,80
52,22436.46,7852.76,2,2,1,Propia,Consumo,32308.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
62,6574.75,2301.16,2,8,1,Familiar,Consumo,39448.5,1,1,96,APROBADO,1,1,0.35,MODERADO,2,85
35,8271.67,1654.33,2,2,1,Rentada,Consumo,14889.0,1,1,88,APROBADO,1,1,0.2,BAJO,2,80
26,51304.17,17956.46,2,2,1,Rentada,Consumo,36939.0,1,1,97,APROBADO,1,1,0.35,MODERADO,2,85
26,14102.08,4935.73,0,8,1,Propia,Consumo,20307.0,1,1,48,RECHAZADO,0,1,0.35,MODERADO,3,85
42,26956.48,9434.77,1,8,1,Familiar,Negocio,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
27,54118.75,10823.75,0,2,1,Propia,Consumo,12988.5,1,1,45,RECHAZADO,0,1,0.2,BAJO,2,80
38,3000.0,750.0,2,8,1,Propia,Consumo,3864.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,80
39,10315.28,3610.35,0,2,1,Rentada,Consumo,22281.0,1,1,9,RECHAZADO,0,1,0.35,MODERADO,1,85
20,10922.92,2730.73,1,2,1,Propia,Consumo,31458.0,2,0,58,RECHAZADO,0,0,0.25,MODERADO,3,85
29,10539.67,2107.93,2,0,1,Rentada,Consumo,50000.0,2,0,51,RECHAZADO,0,0,0.2,BAJO,2,85
40,3000.0,1050.0,0,5,1,Propia,Consumo,16642.5,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
32,3035.67,1062.48,2,8,1,Propia,Consumo,13660.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
28,19293.75,3858.75,0,8,1,Propia,Consumo,13891.5,1,1,57,RECHAZADO,0,1,0.2,BAJO,3,80
27,5465.25,1912.84,1,0,1,Propia,Consumo,32791.5,2,0,31,RECHAZADO,0,0,0.35,MODERADO,2,85
42,13351.04,4672.86,1,8,1,Familiar,Consumo,50000.0,1,1,83,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
49,10947.22,2189.44,2,8,1,Propia,Consumo,11823.0,1,1,100,APROBADO,1,1,0.2,BAJO,4,80
38,3000.0,900.0,0,0,1,Propia,Consumo,12768.0,2,0,0,RECHAZADO,0,0,0.3,MODERADO,3,80
24,3000.0,1050.0,1,0,1,Rentada,Consumo,12673.5,2,0,9,RECHAZADO,0,0,0.35,MODERADO,1,80
27,5497.8,1374.45,2,2,1,Propia,Consumo,13744.5,2,0,99,APROBADO,1,0,0.25,MODERADO,3,80
36,13766.67,1376.67,0,2,1,Propia,Consumo,24780.0,1,1,34,RECHAZADO,0,1,0.1,BAJO,2,85
34,119875.0,23975.0,2,0,1,Propia,Consumo,50000.0,2,0,92,APROBADO,1,0,0.2,BAJO,4,85
28,3000.0,1050.0,2,2,1,Propia,Consumo,14836.5,1,1,87,APROBADO,1,1,0.35,MODERADO,2,80
45,9248.62,1849.72,2,8,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.2,BAJO,3,85
26,3000.0,1050.0,1,5,1,Propia,Consumo,7969.5,2,0,86,APROBADO,1,0,0.35,MODERADO,3,80
32,11389.58,3986.35,2,2,1,Familiar,Consumo,49203.0,1,1,78,REVISION_MANUAL,0,1,0.35,MODERADO,1,85
26,15674.17,5485.96,2,5,1,Rentada,Negocio,28213.5,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
20,3000.0,1050.0,0,2,1,Rentada,Consumo,6142.5,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,80
54,3946.25,986.56,2,0,1,Propia,Consumo,23677.5,1,1,60,RECHAZADO,0,1,0.25,MODERADO,3,85
37,4263.0,1492.05,0,5,1,Propia,Consumo,6394.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,80
40,19847.92,6946.77,0,0,1,Propia,Consumo,14290.5,1,1,5,RECHAZADO,0,1,0.35,MODERADO,3,80
23,17322.57,6062.9,0,0,1,Rentada,Consumo,50000.0,2,0,0,RECHAZADO,0,0,0.35,MODERADO,2,85
43,11695.83,2339.17,1,8,1,Propia,Consumo,12631.5,1,1,100,APROBADO,1,1,0.2,BAJO,4,80
36,4900.0,1225.0,0,8,1,Familiar,Consumo,7350.0,1,1,32,RECHAZADO,0,1,0.25,MODERADO,2,80
44,13385.07,4684.77,0,8,1,Familiar,Emergencia,50000.0,1,1,40,RECHAZADO,0,1,0.35,MODERADO,2,85
24,15506.94,5427.43,1,2,1,Propia,Consumo,33495.0,2,0,73,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
53,8651.56,3028.05,0,2,1,Familiar,Consumo,50000.0,2,0,11,RECHAZADO,0,0,0.35,MODERADO,1,85
23,8477.78,1695.56,2,5,1,Propia,Consumo,36624.0,1,1,100,APROBADO,1,1,0.2,BAJO,3,85
26,3000.0,1050.0,2,2,1,Propia,Consumo,11686.5,1,1,97,APROBADO,1,1,0.35,MODERADO,3,80
30,26808.65,9383.03,2,0,1,Propia,Consumo,50000.0,1,1,85,APROBADO,1,1,0.35,MODERADO,4,85
31,4289.6,857.92,0,2,1,Propia,Educacion,16086.0,1,1,38,RECHAZADO,0,1,0.2,BAJO,3,80
42,32878.12,11507.34,0,5,1,Propia,Consumo,15781.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,80
31,3000.0,1050.0,1,2,1,Rentada,Consumo,24171.0,2,0,39,RECHAZADO,0,0,0.35,MODERADO,0,85
41,6436.11,2252.64,1,0,1,Propia,Consumo,6951.0,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
32,3683.1,1289.08,2,5,1,Propia,Educacion,23866.5,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
28,15347.5,3069.5,2,2,1,Rentada,Consumo,27625.5,2,0,92,APROBADO,1,0,0.2,BAJO,2,85
41,5260.5,1841.18,0,2,1,Rentada,Consumo,15781.5,1,1,6,RECHAZADO,0,1,0.35,MODERADO,1,80
26,3000.0,600.0,2,5,1,Propia,Consumo,13765.5,1,1,100,APROBADO,1,1,0.2,BAJO,3,80
25,5433.75,1358.44,2,0,1,Propia,Consumo,32602.5,1,1,61,RECHAZADO,0,1,0.25,MODERADO,3,85
33,9662.5,3381.88,0,0,1,Rentada,Educacion,24349.5,2,0,0,RECHAZADO,0,0,0.35,MODERADO,3,85
75,9618.0,2404.5,1,0,1,Propia,Consumo,14427.0,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,80
37,11705.56,4096.95,0,8,1,Propia,Consumo,37926.0,1,1,47,RECHAZADO,0,1,0.35,MODERADO,3,85
42,6792.62,3056.68,1,8,1,Familiar,Consumo,50000.0,2,0,41,RECHAZADO,0,0,0.45,ALTO,2,85
45,44464.58,17785.83,2,0,1,Propia,Consumo,32014.5,1,1,77,REVISION_MANUAL,0,1,0.4,ALTO,4,85
23,33556.25,11744.69,2,0,1,Rentada,Consumo,16107.0,2,0,67,REVISION_MANUAL,0,0,0.35,MODERADO,3,80
60,3556.0,1244.6,0,8,1,Familiar,Consumo,21336.0,1,1,29,RECHAZADO,0,1,0.35,MODERADO,2,85
31,8890.0,2222.5,1,8,1,Propia,Consumo,50000.0,2,0,80,REVISION_MANUAL,0,0,0.25,MODERADO,2,85
34,13922.22,4872.78,2,2,1,Propia,Consumo,30072.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
61,4392.5,1537.38,0,8,1,Propia,Consumo,13177.5,1,1,40,RECHAZADO,0,1,0.35,MODERADO,3,80
43,3000.0,1050.0,0,0,1,Propia,Consumo,13996.5,2,0,0,RECHAZADO,0,0,0.35,MODERADO,3,80
37,3538.5,1238.47,0,2,1,Propia,Consumo,21231.0,1,1,22,RECHAZADO,0,1,0.35,MODERADO,2,85
32,3772.22,1697.5,2,5,1,Propia,Consumo,16296.0,1,1,81,APROBADO,1,1,0.45,ALTO,4,80
24,3000.0,1350.0,1,2,1,Propia,Consumo,6573.0,2,0,40,RECHAZADO,0,0,0.45,ALTO,3,80
35,16147.4,4036.85,0,5,1,Familiar,Consumo,50000.0,1,1,40,RECHAZADO,0,1,0.25,MODERADO,2,85
23,3486.0,871.5,0,5,1,Propia,Emergencia,10458.0,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,80
45,25520.83,5104.17,2,8,1,Propia,Consumo,18375.0,1,1,100,APROBADO,1,1,0.2,BAJO,4,80
34,38275.78,13396.52,1,5,1,Propia,Consumo,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
27,6982.5,1396.5,0,0,1,Propia,Consumo,20947.5,1,1,2,RECHAZADO,0,1,0.2,BAJO,3,85
67,5595.33,1958.37,2,5,1,Propia,Educacion,12589.5,1,1,100,APROBADO,1,1,0.35,MODERADO,5,80
22,9705.21,3882.08,2,0,1,Propia,Consumo,13975.5,2,0,62,REVISION_MANUAL,0,0,0.4,ALTO,4,80
28,7382.41,1476.48,1,0,1,Propia,Consumo,23919.0,2,0,47,RECHAZADO,0,0,0.2,BAJO,3,85
29,62537.5,21888.12,1,2,1,Propia,Consumo,50000.0,2,0,85,APROBADO,1,0,0.35,MODERADO,2,85
27,8633.33,3885.0,1,5,1,Propia,Consumo,37296.0,2,0,51,RECHAZADO,0,0,0.45,ALTO,3,85
31,9372.22,3280.28,0,0,1,Propia,Consumo,20244.0,2,0,0,RECHAZADO,0,0,0.35,MODERADO,3,85
49,5187.0,1815.45,1,8,1,Familiar,Consumo,31122.0,1,1,67,REVISION_MANUAL,0,1,0.35,MODERADO,1,85
24,3000.0,1350.0,1,5,1,Rentada,Consumo,16233.0,2,0,37,RECHAZADO,0,0,0.45,ALTO,2,80
29,9960.42,4482.19,1,0,1,Propia,Consumo,7171.5,1,1,14,RECHAZADO,0,1,0.45,ALTO,4,80
37,90336.46,22584.12,2,2,1,Familiar,Consumo,50000.0,2,0,100,APROBADO,1,0,0.25,MODERADO,2,85
37,8246.0,2886.1,0,2,1,Propia,Negocio,49476.0,1,1,37,RECHAZADO,0,1,0.35,MODERADO,3,85
23,3774.65,754.93,0,5,1,Rentada,Consumo,16306.5,1,1,33,RECHAZADO,0,1,0.2,BAJO,2,80
36,10004.17,3501.46,1,5,1,Propia,Consumo,14406.0,2,0,91,APROBADO,1,0,0.35,MODERADO,3,80
34,9398.96,469.95,0,8,1,Propia,Consumo,27069.0,1,1,50,RECHAZADO,0,1,0.05,BAJO,3,85
41,3481.62,870.4,2,5,1,Propia,Consumo,41779.5,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
31,8212.85,2874.5,1,2,1,Propia,Consumo,50000.0,2,0,60,RECHAZADO,0,0,0.35,MODERADO,1,85
23,5659.5,1980.82,1,0,1,Rentada,Consumo,33957.0,2,0,11,RECHAZADO,0,0,0.35,MODERADO,1,85
38,11577.22,4052.03,0,5,1,Propia,Consumo,50000.0,1,1,47,RECHAZADO,0,1,0.35,MODERADO,3,85
26,19807.81,4951.95,2,0,1,Rentada,Consumo,50000.0,1,1,62,RECHAZADO,0,1,0.25,MODERADO,3,85
22,3000.0,1050.0,1,2,1,Propia,Negocio,8463.0,1,1,79,REVISION_MANUAL,0,1,0.35,MODERADO,3,80
27,5049.33,1767.27,2,8,1,Propia,Consumo,11361.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
24,16263.33,7318.5,0,5,1,Propia,Consumo,29274.0,1,1,18,RECHAZADO,0,1,0.45,ALTO,4,85
27,21364.58,7477.6,2,5,1,Propia,Consumo,30765.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
33,4683.68,1170.92,0,2,1,Propia,Educacion,20233.5,1,1,33,RECHAZADO,0,1,0.25,MODERADO,3,85
27,3290.0,1151.5,0,0,1,Propia,Consumo,29610.0,2,0,0,RECHAZADO,0,0,0.35,MODERADO,3,85
27,3000.0,1050.0,2,0,1,Propia,Educacion,9838.5,1,1,79,REVISION_MANUAL,0,1,0.35,MODERADO,5,80
30,3422.22,1540.0,0,8,1,Propia,Consumo,11088.0,2,0,16,RECHAZADO,0,0,0.45,ALTO,4,80
49,68337.5,30751.87,0,0,1,Propia,Consumo,32802.0,1,1,0,RECHAZADO,0,1,0.45,ALTO,4,85
26,6477.33,2267.07,2,2,1,Rentada,Consumo,14574.0,1,1,81,APROBADO,1,1,0.35,MODERADO,2,80
33,3000.0,1050.0,2,0,1,Rentada,Emergencia,25032.0,2,0,43,RECHAZADO,0,0,0.35,MODERADO,2,85
52,7465.5,1866.38,2,8,1,Familiar,Consumo,22396.5,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
20,29735.42,13380.94,1,2,1,Rentada,Consumo,21409.5,2,0,23,RECHAZADO,0,0,0.45,ALTO,3,85
36,27212.5,9524.38,0,2,1,Rentada,Consumo,29389.5,1,1,20,RECHAZADO,0,1,0.35,MODERADO,1,85
21,4511.5,1579.02,1,2,1,Propia,Consumo,13534.5,1,1,66,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
47,3000.0,1050.0,1,2,1,Propia,Consumo,12778.5,2,0,57,RECHAZADO,0,0,0.35,MODERADO,1,80
60,10918.06,3821.32,0,8,1,Propia,Consumo,23583.0,2,0,44,RECHAZADO,0,0,0.35,MODERADO,3,85
58,3000.0,1050.0,0,5,1,Propia,Consumo,4042.5,1,1,39,RECHAZADO,0,1,0.35,MODERADO,3,80
42,3438.75,859.69,0,2,1,Rentada,Consumo,20632.5,1,1,4,RECHAZADO,0,1,0.25,MODERADO,1,85
36,3144.0,471.6,2,8,1,Propia,Negocio,16506.0,1,1,100,APROBADO,1,1,0.15,BAJO,4,80
20,6606.25,2312.19,2,2,1,Rentada,Consumo,28539.0,2,0,57,RECHAZADO,0,0,0.35,MODERADO,2,85
40,3000.0,900.0,1,8,1,Propia,Consumo,14259.0,2,0,76,REVISION_MANUAL,0,0,0.3,MODERADO,2,80
32,40731.25,10182.81,2,0,1,Propia,Consumo,9775.5,2,0,87,APROBADO,1,0,0.25,MODERADO,4,80
23,3000.0,1050.0,1,5,1,Rentada,Consumo,15141.0,2,0,62,REVISION_MANUAL,0,0,0.35,MODERADO,1,80
36,46385.94,16235.08,1,2,1,Propia,Negocio,44530.5,2,0,97,APROBADO,1,0,0.35,MODERADO,3,85
31,13489.58,6070.31,0,5,1,Propia,Consumo,29137.5,2,0,18,RECHAZADO,0,0,0.45,ALTO,4,85
32,42251.56,14788.05,0,2,1,Familiar,Negocio,40561.5,1,1,37,RECHAZADO,0,1,0.35,MODERADO,2,85
45,87337.5,30568.12,2,0,1,Propia,Consumo,24454.5,1,1,87,APROBADO,1,1,0.35,MODERADO,4,85
30,4284.0,1499.4,2,2,1,Propia,Consumo,9639.0,2,0,98,APROBADO,1,0,0.35,MODERADO,3,80
34,3214.75,1446.64,2,5,1,Familiar,Educacion,19288.5,2,0,81,APROBADO,1,0,0.45,ALTO,4,80
28,3907.17,1367.51,2,2,1,Propia,Consumo,35164.5,2,0,88,APROBADO,1,0,0.35,MODERADO,2,85
23,5355.0,1874.25,2,0,1,Propia,Consumo,13387.5,1,1,69,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
22,4949.0,742.35,1,2,1,Propia,Consumo,29694.0,1,1,61,RECHAZADO,0,1,0.15,BAJO,1,85
74,11000.69,3850.24,0,2,1,Propia,Negocio,47523.0,1,1,39,RECHAZADO,0,1,0.35,MODERADO,3,85
50,3116.17,623.23,2,2,1,Familiar,Consumo,28045.5,2,0,77,REVISION_MANUAL,0,0,0.2,BAJO,1,85
33,4785.67,1674.98,2,0,1,Propia,Consumo,21535.5,1,1,60,RECHAZADO,0,1,0.35,MODERADO,3,85
45,3640.0,1274.0,2,8,1,Familiar,Consumo,13650.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
22,3000.0,600.0,1,0,1,Propia,Consumo,7780.5,2,0,42,RECHAZADO,0,0,0.2,BAJO,3,80
48,32550.0,6510.0,2,8,1,Familiar,Consumo,13020.0,2,0,100,APROBADO,1,0,0.2,BAJO,3,80
29,6714.0,1007.1,1,0,1,Propia,Consumo,35248.5,1,1,36,RECHAZADO,0,1,0.15,BAJO,2,85
22,39725.0,17876.25,1,2,1,Rentada,Consumo,38136.0,1,1,35,RECHAZADO,0,1,0.45,ALTO,2,85
22,4218.67,1476.53,0,5,1,Propia,Consumo,18984.0,2,0,40,RECHAZADO,0,0,0.35,MODERADO,3,80
48,22246.88,7786.41,1,2,1,Propia,Negocio,50000.0,1,1,92,APROBADO,1,1,0.35,MODERADO,3,85
27,13353.96,3338.49,0,2,1,Familiar,Consumo,50000.0,1,1,14,RECHAZADO,0,1,0.25,MODERADO,1,85
37,160825.0,56288.75,0,2,1,Rentada,Consumo,38598.0,1,1,22,RECHAZADO,0,1,0.35,MODERADO,1,85
21,10036.25,2007.25,2,2,1,Rentada,Consumo,36130.5,2,0,87,APROBADO,1,0,0.2,BAJO,2,85
49,3000.0,1050.0,2,2,1,Propia,Consumo,6720.0,1,1,97,APROBADO,1,1,0.35,MODERADO,3,80
27,15216.67,5325.83,0,5,1,Propia,Negocio,38346.0,1,1,61,RECHAZADO,0,1,0.35,MODERADO,4,85
32,4958.33,2231.25,0,2,1,Propia,Consumo,16065.0,2,0,0,RECHAZADO,0,0,0.45,ALTO,3,80
38,3424.75,1198.66,2,2,1,Propia,Negocio,41097.0,2,0,99,APROBADO,1,0,0.35,MODERADO,3,85
22,6503.0,2276.05,1,0,1,Rentada,Consumo,19509.0,1,1,21,RECHAZADO,0,1,0.35,MODERADO,2,80
65,6066.67,2123.33,1,2,1,Familiar,Consumo,27300.0,2,0,42,RECHAZADO,0,0,0.35,MODERADO,0,85
35,5541.2,1385.3,2,8,1,Propia,Consumo,20779.5,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
41,30858.33,10800.42,2,2,1,Propia,Consumo,22218.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
29,13970.83,2794.17,2,5,1,Propia,Consumo,15088.5,2,0,100,APROBADO,1,0,0.2,BAJO,4,80
36,4042.0,404.2,0,2,1,Propia,Consumo,42441.0,1,1,28,RECHAZADO,0,1,0.1,BAJO,2,85
64,111766.67,27941.67,2,8,1,Propia,Educacion,40236.0,1,1,100,APROBADO,1,1,0.25,MODERADO,5,85
28,13343.75,4670.31,1,2,1,Propia,Consumo,38430.0,1,1,74,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
44,3623.67,1630.65,1,2,1,Propia,Consumo,16306.5,2,0,32,RECHAZADO,0,0,0.45,ALTO,2,80
23,4043.2,1010.8,2,0,1,Propia,Consumo,15162.0,1,1,68,REVISION_MANUAL,0,1,0.25,MODERADO,4,80
19,19250.0,6737.5,2,0,1,Rentada,Consumo,20790.0,2,0,48,RECHAZADO,0,0,0.35,MODERADO,4,85
25,3293.4,1152.69,2,0,1,Propia,Consumo,14227.5,2,0,59,RECHAZADO,0,0,0.35,MODERADO,3,80
47,4875.5,2193.98,2,8,1,Propia,Educacion,14626.5,1,1,100,APROBADO,1,1,0.45,ALTO,6,80
28,3000.0,300.0,2,5,1,Propia,Consumo,14448.0,1,1,100,APROBADO,1,1,0.1,BAJO,3,80
21,22827.29,7989.55,0,5,1,Propia,Consumo,50000.0,1,1,52,RECHAZADO,0,1,0.35,MODERADO,3,85
34,5225.5,1828.92,2,0,1,Propia,Consumo,15676.5,1,1,70,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
26,6069.44,2731.25,0,5,1,Propia,Consumo,45885.0,2,0,16,RECHAZADO,0,0,0.45,ALTO,4,85
27,3000.0,1050.0,1,0,1,Propia,Educacion,7875.0,2,0,49,RECHAZADO,0,0,0.35,MODERADO,4,80
38,3662.4,1281.84,2,8,1,Propia,Emergencia,13734.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
40,17978.33,3595.67,2,2,1,Propia,Educacion,48541.5,2,0,100,APROBADO,1,0,0.2,BAJO,4,85
33,3239.25,1133.74,0,5,1,Propia,Consumo,19435.5,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
32,4386.67,1535.33,0,5,1,Propia,Consumo,19740.0,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,80
27,9310.0,2327.5,0,0,1,Rentada,Negocio,50000.0,2,0,0,RECHAZADO,0,0,0.25,MODERADO,3,85
32,13367.08,4678.48,0,2,1,Propia,Consumo,48121.5,1,1,29,RECHAZADO,0,1,0.35,MODERADO,2,85
26,10106.25,1010.62,2,2,1,Propia,Consumo,14553.0,2,0,100,APROBADO,1,0,0.1,BAJO,3,80
38,3000.0,1350.0,2,5,1,Familiar,Consumo,9943.5,2,0,81,APROBADO,1,0,0.45,ALTO,4,80
40,3000.0,1050.0,1,2,1,Rentada,Educacion,7182.0,2,0,59,RECHAZADO,0,0,0.35,MODERADO,2,80
50,6541.5,2289.52,1,5,1,Familiar,Educacion,50000.0,1,1,78,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
